"source_type","article_id","author","year","title","abstract","doi","sysrev_url","url"
"JOUR",14333172,"Rogers, Kerrylee; Saintilan, Neil; Mazumder, Debashish; Kelleway, Jeffrey J.","2019","Mangrove dynamics and blue carbon sequestration","We monitored coastal wetland vertical accretion, elevation gain and surface carbon (C) at Homebush Bay, Australia over 18 years (2000-2017) in three settings initially characterized by saltmarsh, mixed saltmarsh-mangrove ecotone and mangrove-dominated zones. During this time, the saltmarsh transitioned to mixed saltmarsh-mangrove ecotone, and the mixed saltmarsh-mangrove ecotone transitioned to mangrove, consistent with vegetation transitions observed across the east Australian continent in recent decades. In spite of mangrove recruitment and thickening in the former saltmarsh zone, and the dominance of mangrove root material as a contributing C source, the rate of C accumulation in the former saltmarsh zone did not change over the study period, and there was no significant increase in surface elevation. This contrasted with the response of sites with a longer history of mangrove colonization, which showed strong accretion and C accumulation over the period. The result suggests that the C accumulation and surface elevation gains made as a result of mangrove colonization may not be observable over initial decades, but will be significant in the longer term as forests reach maturity.","10.1098/rsbl.2018.0471","https://sysrev.com/p/117521/article/14333172","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062609363&doi=10.1098%2frsbl.2018.0471&partnerID=40&md5=02c3507bd88613c1e00b4a85eb555d87"
"JOUR",14333174,"Taylor, David L.; Linehan, Jennifer C.; Murray, David W.; Prell, Warren L.","2012","Indicators of sediment and biotic mercury contamination in a southern New England estuary","Total mercury (Hg) and methylmercury (MeHg) were analyzed in near surface sediments (0-2 cm) and biota (zooplankton, macro-invertebrates, finfish) collected from Narragansett Bay (Rhode Island/Massachusetts, USA) and adjacent embayments and tidal rivers. Spatial patterns in sediment contamination were governed by the high affinity of Hg for total organic carbon (TOC). Sediment MeHg and percent MeHg were also inversely related to summer bottom water dissolved oxygen (DO) concentrations, presumably due to the increased activity of methylating bacteria. For biota, Hg accumulation was influenced by inter-specific habitat preferences and trophic structure, and sediments with high TOC and percent silt-clay composition limited mercury bioavailability. Moreover, hypoxic bottom water limited Hg bioaccumulation, which is possibly mediated by a reduction in biotic foraging, and thus, dietary uptake of mercury. Finally, most biota demonstrated a significant positive relationship between tissue and TOC-normalized sediment Hg, but relationships were much weaker or absent for sediment MeHg. These results have important implications for the utility of estuarine biota as subjects for mercury monitoring programs. (C) 2012 Elsevier Ltd. All rights reserved.","10.1016/j.marpolbul.2012.01.013","https://sysrev.com/p/117521/article/14333174",NA
"JOUR",14333176,"Hampel, Henrietta; Elliott, M.; Cattrijsse, A.","2009","Macrofaunal communities in the habitats of intertidal marshes along the salinity gradient of the Schelde estuary","The macrobenthos is important in benthic remineralization processes; it represents a trophic link and is also often used as a bio-indicator in monitoring programs. Variations of the environmental parameters strongly influence the structure of the macrobenthic communities in the marshes and since macrobenthos is the most important food item for marsh-visiting fish species in the Schelde, the variation in food resources can have a strong effect on the higher trophic level. The present study deals with the variation in macrobenthic communities in different habitats of intertidal marshes along the salinity gradient and the differences between the marsh creeks and the intertidal part of the estuary. The study measured density and species richness together with the biomass, and sampled a large intertidal channel and a smaller creek within five marshes along the salinity gradient of the Schelde estuary every six weeks between May and October in 2000.The small creeks had a smaller grain size and higher organic matter content than those in the large channel although the differences in the environmental parameters did not explain the different communities in the two habitats. Marshes had distinct macrobenthic communities but the abundance of macrofauna fluctuated along the estuary without an identifiable spatial trend. In contrast, the total biomass increased towards the euhaline area due to the domination of Nereis diversicolor. Diversity showed a significant positive correlation with the salinity.Comparison of the macrofaunal communities in the marsh with those on the intertidal flats of the estuary indicated similar trends in density, biomass and diversity along the salinity gradient. The density was similar in both habitats whereas biomass was much higher in the intertidal habitats of the estuary, partly due to the higher biomass of molluscs and annelids. Diversity indices were higher in the marsh, and the freshwater area had more species than in the estuary. (C) 2009 Elsevier Ltd. All rights reserved.","10.1016/j.ecss.2009.05.029","https://sysrev.com/p/117521/article/14333176",NA
"JOUR",14333178,"Harttung, Sarah A.; Radabaugh, Kara R.; Moyer, Ryan P.; Smoak, Joseph M.; Chambers, Lisa G.","2021","Coastal riverine wetland biogeochemistry follows soil organic matter distribution along a marsh-to-mangrove gradient (Florida, USA)","Many subtropical coastal wetland vegetation communities are transitioning from herbaceous marsh to woody mangrove, often facilitated by sea-level rise. This study investigated the relationships between vegetation community (upstream marsh, ecotone/transition, and downstream mangrove), salinity (S), and soil biogeochemistry in wetlands along three rivers on the Florida Gulf coast (the Little Manatee, Peace, and Fakahatchee Rivers). Vegetation was surveyed, and soil and water samples were collected during both the dry and the wet season and analyzed for biogeochemical properties (soil: bulk density, pH, organic matter, extractable inorganic and total nutrients, dissolved organic carbon (DOC), and microbial biomass carbon; water: inorganic nutrients and DOC) and processes (greenhouse gas production) while salinity and water level were continuously monitored in the field. Results indicated landscape-scale patterns in soil biogeochemistry differed significantly by river and were most strongly correlated with soil organic matter content, regardless of vegetation community or salinity regime. Contrary to expectations, soil organic matter content gradients were not always inversely related to salinity gradients, and methane production was observed in moderate-(S = 12) and high-(S = 34) salinity mangrove communities. The vegetation ecotone experienced seasonally variable salinity and did not serve as a true biogeochemical intermediate between the marsh and mangrove communities. This study demonstrates the need for site-specific studies of biogeochemical gradients in coastal wetlands and indicates the marsh-to mangrove ecotone is not a proxy for salinity or biogeochemical tipping points. Instead, soil organic matter content is suggested as the most relevant indicator of biogeochemical properties and processes in wetlands along coastal rivers, superseding vegetation community or salinity. (c) 2021 Elsevier B.V. All rights reserved.","10.1016/j.scitotenv.2021.149056","https://sysrev.com/p/117521/article/14333178",NA
"JOUR",14333181,"Clarke, P.J.","1985","NITROGEN POOLS AND SOIL CHARACTERISTICS OF A TEMPERATE ESTUARINE WETLAND IN EASTERN AUSTRALIA","","10.1016/0304-3770(85)90071-3","https://sysrev.com/p/117521/article/14333181","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022241325&doi=10.1016%2f0304-3770%2885%2990071-3&partnerID=40&md5=73c9de766f8a37e148ccf7bc924fe9bd"
"JOUR",14333183,"McKee, Karen L.; Cherry, Julia A.","2009","HURRICANE KATRINA SEDIMENT SLOWED ELEVATION LOSS IN SUBSIDING BRACKISH MARSHES OF THE MISSISSIPPI RIVER DELTA","Although hurricanes call damage or destroy coastal wetlands. they may play a beneficial role in reinvigorating marshes by delivering sediments that raise soil elevations and stimulate organic matter production. Hurricane Katrina altered elevation dynamics of two subsiding brackish marshes in the Mississippi River deltaic plain by adding I to 8 cm of sediment to the soil surface in August 2005. Soil elevations at both Sites subsequently declined due to continued Subsidence, but net elevation gain was Still positive at both Pearl River (+1.7 cm) and Big Branch (+0.7 cm) marshes two years after the hurricane. At Big Branch where storm sediments had higher organic matter and water contents, post-storm elevation loss was more rapid Clue to initial compaction of the storm Liver in combination with root-zone collapse. In contrast, elevation loss was slower at Pearl River where file storm deposit (high sand content) did not compact and the root zone did not collapse. Vegetation Lit both Sites fully recovered within one year, and accumulation of root matter at Big Branch increased 10-fold from 2005 to 2006, suggesting that the hurricane stimulated belowground productivity. Results of this Study imply that hurricane sediment may benefit subsiding marshes by slowing elevation loss. However, long-term effects of hurricane sediment oil elevation dynamics will depend not only oil the amount of sediment deposited. but Oil sediment texture and resistance to compaction as well as on changes in organic matter accumulation in the Wars following the hurricane.","10.1672/08-32.1","https://sysrev.com/p/117521/article/14333183",NA
"JOUR",14333186,"Yau, C. C.; Wong, V. N. L.; Kennedy, D. M.","2016","Soil chemistry and acidification risk of acid sulfate soils on a temperate estuarine floodplain in southern Australia","The distribution and geochemical characterisation of coastal acid sulfate soils (CASS) in Victoria in southern Australia is relatively poorly understood. This study investigated and characterised CASS and sulfidic material at four sites (wetland (WE), swamp scrub (SS), woodland (WO) and coastal tussock saltmarsh (CTS)) on the estuarine floodplain of the Anglesea River in southern Australia. Shell material and seawater buffered acidity generated and provided acid-neutralising capacity (up to 10.65% CaCO3-equivalent) at the sites located on the lower estuarine floodplain (WO and CTS). The SS site, located on the upper estuarine floodplain, can potentially acidify soil and water due to high positive net acidity (>200 molH(+)t(-1)) and a limited acid-neutralising capacity. High titratable actual acidity in the SS and WO profiles (>270 molH(+)t(-1)) were the result of high organic matter in peat-like layers that can potentially contribute organic acids in addition to acidity formed from oxidation of sulfidic sediments. The results of the present study suggest that the environments and chemistry of acid sulfate soils in southern Australia are distinct from those located in eastern Australia; this may be related to differences in estuarine processes that affect formation of acid sulfate soils, as well as the geomorphology and geology of the catchment.","10.1071/SR15174","https://sysrev.com/p/117521/article/14333186","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991515564&doi=10.1071%2fSR15174&partnerID=40&md5=64cb3716a7d057308d41ba75c9aab997"
"JOUR",14333201,"Wilson, G.P.; Lamb, A.L.; Leng, M.J.; Gonzalez, S.; Huddart, D.","2005","Variability of organic δ13C and C/N in the Mersey Estuary, U.K. and its implications for sea-level reconstruction studies","","10.1016/j.ecss.2005.04.003","https://sysrev.com/p/117521/article/14333201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23744492516&doi=10.1016%2fj.ecss.2005.04.003&partnerID=40&md5=55024747660f9798cb9798e706947a8f"
"JOUR",14333206,"Tesi, T.; Langone, L.; Goni, M. A.; Turchetto, M.; Miserocchi, S.; Boldrin, A.","2008","Source and composition of organic matter in the Bari canyon (Italy): Dense water cascading versus particulate export from the upper ocean","Recent studies in the southern Adriatic Sea have shown that dense water cascading is an effective off-shelf transport mechanism. In order to evaluate the relative importance of different processes affecting the down-slope transfer of organic matter (OM), a multi-proxy biogeochemical study was carried out in the southern Adriatic. Three sediment traps were deployed on the southern slope in March 2004 for 1 year at 35 m above the seabed. Surficial sediments were collected on the shelf and slope along a shore-normal transect. Suspended material in the water column at different water depths was collected along nine shore-normal transects. Organic carbon (OC), total nitrogen (TN), carbon isotopic composition (delta C-13 and Delta C-14) and CuO reaction products were used to identify the OM sources and to asses the relative importance of vertical and lateral particulate fluxes. Both sinking particulates from the euphotic zone and advected material from the seafloor were collected by the moored instrumentations. During low-mass fluxes, the trapped material exhibited the highest Delta C-14 values (from -162.0 parts per thousand to +42.3 parts per thousand) and OC contents (from 1.13% to 2.17%) while the lignin displayed the lowest content (from 0.160 to 0.285 mg 100 mg(-1) OC). However, during dense water cascading events, the down-slope particulate flux showed different compositional features. In this period the trapped material displayed the most depleted Delta C-14 values (from -275.3 parts per thousand to -171.3 parts per thousand.), the lowest OC content (from 0.87% to 1.31%), and the highest lignin content (from 0.230 to 379 mg 100 mg(-1) OC). Holocene sea-level rise has drastically reduced sediment availability to the Bari canyon, and this in turn has affected the OC composition of the material funneled toward the deep Adriatic Sea. Parameters based on lignin CuO products suggest that the terrestrial material exported down the slope is very different from riverine inputs and inner shelf sediments. This indicates that neither river floods nor sediment resuspension from the inner shelf contributes directly to the down-slope flux. Rather, the material collected in the sediment traps exhibits an OM composition comparable to the surface sediments collected in the southern outer shelf. This correspondence suggests that resuspension of sediments by bottom currents in the southern outer shelf significantly contribute to down-slope OM transfer. Finally, the presence of lignin phenols in all cups indicates that lateral fluxes were constantly active on the slope throughout the deployment. (C) 2008 Elsevier Ltd. All rights reserved.","10.1016/j.dsr.2008.03.007","https://sysrev.com/p/117521/article/14333206",NA
"JOUR",14333212,"Engelhart, S.E.; Horton, B.P.; Vane, C.H.; Nelson, A.R.; Witter, R.C.; Brody, S.R.; Hawkes, A.D.","2013","Modern foraminifera, δ13C, and bulk geochemistry of central Oregon tidal marshes and their application in paleoseismology","","10.1016/j.palaeo.2013.02.032","https://sysrev.com/p/117521/article/14333212","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876724932&doi=10.1016%2fj.palaeo.2013.02.032&partnerID=40&md5=432a744eb7132cfe561850286834bbb1"
"JOUR",14333216,"Moreno, O.; Martinezy, M.; Escobar, M.","1995","Geoquímica orgánica de los carbones de fila maestra, estado anzoátegui, Venezuela","","10.1016/0895-9811(95)00006-2","https://sysrev.com/p/117521/article/14333216","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028870787&doi=10.1016%2f0895-9811%2895%2900006-2&partnerID=40&md5=f5b84b9971b2af50e989b5aa5786eed4"
"JOUR",14333217,"Liu, Zhanfei; Breecker, Dan; Mayer, Lawrence M.; Zhong, Junyan","2013","Composition of size-fractioned sedimentary organic matter in coastal environments is affected by difference in physical forcing strength","The diagenesis of sedimentary organic matter (SOM) in three different depositional environments in south Texas and dominated by vascular plant input was investigated. Sediments were collected from McGuill Lake, a small freshwater lake, and two salt marsh sites in Nueces Delta and Copano Bay, and size-fractioned by wet sieving. Physical forcing or energy, indicated by tides, tidal current, and wind and wind fetch area, is weakest in the lake, intermediate strength at the Nueces Delta, and strongest at Copano Bay. Results from total hydrolyzable amino acid (THAA) and n-alkane analysis, and C-13 solid-state nuclear magnetic resonance spectroscopy (NMR) showed that the SOM from all three sites became more degraded towards finer size fractions, from > 300 mu m, 300-125 mu m, 125-63 mu m, 63-32 mu m to < 32 mu m. Relative to the coarse fractions, the fine fractions were enriched in the degradation indicator gamma-aminobutyric acid, and in aliphatic and proteinaceous components, as shown from NMR spectra and lower C/N ratio values. This degradation pattern of SOM with size is typical for sediments from coastal and lacustrine environments. However, the contents of organic carbon (OC), THAAs and n-alkanes were higher in sandy fractions than in silt and clay fractions from McGuill Lake sediment, suggesting that the SOM was relatively undegraded in coarse fractions. The size distribution of OM in the lake could be explained by the weak physical forcing, which may not easily break down coarser plant detritus into smaller pieces. The trend contrasted with degradation patterns for sediments from Nueces Delta and Copano Bay, where SOM was concentrated in the < 32 mu m fraction, which may be due to the strong physical forcing. The physical forcing effects could also explain the attachment of clay minerals to sand grains in both the lake and Nueces Delta because of the relatively weak physical forcing effects, while no clay attachment to sand grains was found at the Copano Bay site because of the strong physical forcing effects. Physical forcing may be an important mechanism in the processing and transport of OM from vascular plants and other organic sources in estuaries and bays before the SOM is exported to coastal oceans. (C) 2013 Elsevier Ltd. All rights reserved.","10.1016/j.orggeochem.2013.04.009","https://sysrev.com/p/117521/article/14333217","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878255152&doi=10.1016%2fj.orggeochem.2013.04.009&partnerID=40&md5=22db800e1fbd36492091f94332819c9c"
"JOUR",14333222,"Xie, Rongrong; Zhu, Yuchen; Li, Jiabing; Liang, Qianqian","2019","Changes in sediment nutrients following Spartina alterniflora invasion in a subtropical estuarine wetland, China","Invasion of the exotic cordgrass, Spartina alternifiora, has become a global crisis and its spread is leading to significant alterations in the functions of ecosystems. However, alteration in nutrient levels caused by invasion of non-native plant species is poorly understood, and the effects of invasive plants on sediment nutrients found in previous studies are contradictory. In this study, we hypothesized that an exotic plant species invasion will change the chemical characteristics of an ecosystem over time. To test this hypothesis, the spatial distribution of S. alternifiora in 2006, 2010 and 2014 was analyzed by aerial images, Google Earth satellite images and field investigations. Furthermore, according to the space time reciprocal principle, a primary field survey with three locations (S1, S2 and S4) was conducted in 2014, and sediment nutrient levels, including total carbon (TC), total nitrogen (TN) and total phosphorus (TP) were quantified to investigate the invasive effects of S. alternifiora. We also investigated six locations (S1 S6) in 2016 in the same manner to compare the changes in sediment nutrients between the two years. The area infested with S. alternifiora increased from 10.8 ha in 2006, to 26.2 ha in 2010, and 37.5 ha in 2014, with a 35.6% annual expansion rate between 2006 and 2010, and a 10.8% annual expansion rate between 2010 and 2014, respectively. Considering the two field survey results, we found that S. alternifiora invasion increased sediment nutrient levels in the early-term (i.e., S1-S4 period, approximately 10 years), and then significantly decreased TC, TN and TP content to levels even lower than bare beach. Analyses of stoichiometry characteristics of the sediment nutrients also verified these two apparent stages. The results showed that early-term invasion of S. alternifiora and subsequent invasion alter sediment nutrients differently, and these results may explain the seemingly contradictory increases and decreases in nutrient levels reported in previous studies. Our results provide important information that furthers our understanding of the impact of S. alterniflora invasion.","10.1016/j.catena.2019.04.016","https://sysrev.com/p/117521/article/14333222",NA
"GEN",14333232,"Janousek, Christopher; Bailey, Scott; Brophy, Laura; Brown, Laura; Ewald, Michael","2020","Monitoring data at the Southern Flow Corridor tidal wetland restoration project, Tillamook Bay, Oregon, 2013-2018","The Southern Flow Corridor (SFC) project implemented in 2016 in southern Tillamook Bay, Oregon is one of the largest tidal wetland restoration projects in the Pacific Northwest. We monitored a range of abiotic and biotic parameters before and after restoration implementation at SFC and in reference tidal wetlands in Tillamook Bay. This dataset includes information on soil accretion rates and pre- and post-restoration wetland surface elevation, water levels in tidal channels, groundwater levels, soil salinity, soil pH, soil organic matter content, and vegetation composition and species richness. The datasets form the basis of a publication by Janousek, Bailey, and Brophy titled ""Early ecosystem development varies with elevation and pre-restoration land use/land cover in a Pacific Northwest tidal wetland restoration project"" in the journal Estuaries and Coasts.",NA,"https://sysrev.com/p/117521/article/14333232",NA
"JOUR",14333234,"Boira, H.","1995","Edaphic characteristics of salt meadow vegetation in the eastern regions of Spain","Mediterranean halophytic rush vegetation was studied in the coastal marshes found in the Valencia region (Spain). Species achieving a frequency gt 10% in vegetation releves have been considered: Aeluropus littoralis, Artemisia caerulescens subsp. gallica, Arthrocnemum macrostachyum, Aster tripolium subsp. tripolium, Carex extensa, Centaurium spicatum, Inula crithmoides, Juncus acutus, Juncus maritimus, Juncus subulatus, Linum maritimum, Phragmites australis, Plantago crassifolia, Samolus valerandi, Schoenus nigricans, Scirpus maritimus var. compactus, Sonchus maritimus subsp. maritimus and Suaeda maritima. Four sociological groups were established by means of Principal Components Analysis (PCA) and their relationship to edaphic factors (water level, pH, total calcium carbonate lime (active calcium carbonate), sulphates, organic matter, conductivity over saturation extract of the soil, salinity, Ca++, Mg++, Na+, Cl-, S.A.R., total nitrogen and texture) were carried out using statistical analysis. Soil texture, total nitrogen and active calcium carbonate have a significant correlation on the distribution of this species. High lime content allows some glycophytes to support high concentrations of salt.",NA,"https://sysrev.com/p/117521/article/14333234",NA
"JOUR",14333236,"Chaudhary, Doongar R.; Gautam, Ritesh K.; Yousuf, Basit; Mishra, Avinash; Jha, Bhavanath","2015","Nutrients, microbial community structure and functional gene abundance of rhizosphere and bulk soils of halophytes","Salt marshes occupy the transition zone between terrestrial and marine ecosystem and provide habitat for salt tolerant plant species-halophytes. Dominant halophytes such as Salicornia brachiata, Aeluropus lagopoides and Suaeda maritima play significant role in carbon sequestration, nutrient mineralization, nutrient cycling and improving micro-environment. There are scanty reports on the rhizosphere microbial communities of halophytes. Whether the rhizosphere of halophytes harbors unique microbial communities or has species specificity is yet to be established. In the present study, we have determined microbial community structure and functional genes abundance as well as major nutrients and three key enzyme activities in both rhizosphere and bulk soil of three halophytes (Salicornia, Aeluropus and Suaeda) growing on salty marsh of coastal Gujarat, India. The NH4-N and available K were significantly higher in the rhizosphere than in the bulk soil in all the cases. The rhizosphere of Suaeda was characterized by significantly higher concentrations of organic carbon, total N, NH4-N and available P as compared to other two halophytes. The rhizopsheric soil had significantly higher concentrations of total PLFA, GM+ve, GM-ve and total bacterial PLFA biomarkers compared to the bulk soil. Among halophytes, significantly higher concentrations of total PLFA, GM+ve, GM-ve, total bacterial and actinomycetes biomarker PLFAs were recorded in Suaeda and Aeluropus in comparison to Salicornia. The NMS analysis of PLFA profiles revealed a significant difference in microbial community structure in Salicornia compared to Aeluropus and Suaeda. Similarly, rhizosphere microbial community structure of Salicornia was significantly different from Suaeda and Aeluropus. In rhizosphere soils, significantly higher abundance (molar%) of GM-ve, GM +ve, total bacterial and actinomycetes PLFAs were observed in Aeluropus and Suaeda compared to Salicornia. Activities of beta-glucosidase and urease were significantly higher in rhizosphere than in the bulk soil. The abundance of 16S rRNA, cbbL and nifH genes, detected by the quantitative RT-PCR was significantly varied among soils and halophytes. The results exhibited high bacterial diversity, abundance of CO2 and N-fixing bacteria, which can be explored further for their role in C and N cycling for sustainable agriculture and environment management. (C) 2015 Elsevier B.V. All rights reserved.","10.1016/j.apsoil.2015.02.003","https://sysrev.com/p/117521/article/14333236","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923667208&doi=10.1016%2fj.apsoil.2015.02.003&partnerID=40&md5=c28629b5367018e2445f3aaaa7b20368"
"JOUR",14333239,"Wang, Fangfang; Yan, Jiaguo; Ma, Xu; Qiu, Dongdong; Xie, Tian; Cui, Baoshan","2019","Tidal regime influences the spatial variation in trait-based responses of Suaeda salsa and edaphic conditions","Tidal regime is recognized as a vital hydrological process in the restructuring of saltmarsh vegetation communities, resulting in differing edaphic conditions and ecosystem functions. Ample studies have focused on the context-dependent effects of tidal disturbance on saltmarsh vegetation worldwide, particularly trait-based responses to physical factors; however, to our knowledge, there are few insights into the edaphic conditions and responses of saltmarsh plants as well as plant-soil systems to tidal disturbance gradients in the Yellow River Delta (YRD), a temperate estuary in northern China. Here, we conducted field surveys and experimental fieldwork at four distinct sites that varied with tidal regime. Site-specific effects of tidal disturbance on the annual saltmarsh foundation plant Suaeda salsa, as well as their edaphic surroundings, were analyzed. Our results showed that trait-based responses largely explained the tidal disturbance impacts on S. salsa; moreover, the edaphic environment differed significantly among sites. We found that flooding frequency had a significantly negative relation to S. salsa total biomass, which consisted of above- and belowground biomass, and a significantly positive relation to height. In general, total organic carbon, total nitrogen, and total phosphorus differed among sites, and these differences changed with the soil layers. In addition, there were some correlations between the soil environment and plant traits. Total organic carbon was linearly positively linked to the biomass of S. salsa at each soil depth. The carbon, nitrogen, and phosphorus stoichiometry of the soil had a low correlation with that of the belowground biomass of S. salsa but had a significant correlation with that of the aboveground biomass of S. salsa. Our study suggests that spatial patterns of S. salsa and edaphic conditions in the YRD vary with tidal regime, therefore providing a basis for the context-dependent conservation and restoration of coastal saltmarsh ecosystems, especially in areas with irregular, semidiumal tides. Moreover, our findings highlight the importance of potential interactive effects between plant traits and tidal disturbances in regulating biogeochemical cycles, especially carbon sequestration, in coastal saltmarsh systems.","10.1002/ecs2.2642","https://sysrev.com/p/117521/article/14333239","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080983518&doi=10.1002%2fecs2.2642&partnerID=40&md5=e9c2726d6dbd6cd5b6a0aecda5bc7c82"
"JOUR",14333240,"Borrego, J.; Lopez, M.; Pendon, J.G.; Morales, J.A.","1998","C/S ratios in estuarine sediments of the Odiel River-mouth, S.W. Spain","iron-sulfide formation in estuarine environments is controlled by sulfur availability, which is distinct in each subenvironment. Along the mesotidal, mixed-energy Huelva coast, s.w. Spain, appreciable quantites of iron sulfide appear in all the estuarine sediments. Formation of iron sulfides in the Odiel River estuary is produced under different crystallization habits in the various subenvironments. There are: (1) octahedral bipyramidal crystals, (2) concentrated crystals in the tests of foraminifers, and (3) framboidal aggregates. Sediments display higher organic carbon/sulfur ratios in the subtidal channel subenvironment than in the intertidal channel-margin sectors. This is because the channel is always submerged under water, thereby producing the sulfur available for bacterial activity. In contrast, the channel-margin sectors are only periodically submerged. Sediments of the salt marsh sectors show C/S ratio values near to those observed in fresh-water environments, since the organic carbon content is highest with only minor sulfur content because the flood water enters it only periodically. The sterile marsh sectors show a higher C/S ratio than those from the marine environments because they are reached only by astronomic tides, occurring every 60 or 183 days. The water introduced there remains for a sufficient time to allow for the sulfur to be completely comsumed. All these differences found in each estuarine subenvironment are clearly recorded in the direct correlations with distinct slopes corresponding to different C/S ratios.",NA,"https://sysrev.com/p/117521/article/14333240","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031775056&partnerID=40&md5=5fd52bfb4175900653117a299e6b5e35"
"JOUR",14333246,"Holmboe, N.; Kristensen, E.; Andersen, F.Ø.","2001","Anoxic decomposition in sediments from a tropical mangrove forest and the temperate Wadden Sea: Implications of N and P addition experiments","The anoxic decomposition processes in sediments from a tropical mangrove forest (Bangrong, Thailand) and a salt marsh in the temperate Wadden Sea (Denmark) were compared, and the effects of increased ammonium and/or phosphate concentrations on the anoxic decomposition were studied. Sediment was incubated in jars (20-ml glass vials) and changes in porewater solutes were followed in a time series of 3 weeks. Furthermore, the short-term fate (days) of dissolved inorganic phosphate (DIP) added to Bangrong mangrove sediment was evaluated from phosphorus fractionation. Although the organic matter at both study sites had relatively high C:N and C:P ratios, the anoxic sediment decomposition was not affected by nutrient enrichments at the level applied in this study. The sediment metabolism (TCO2 and DOC production, and sulfate consumption) was 5-10 times higher in Wadden Sea sediment than in Bangrong mangrove sediment, probably due to the higher content of structural carbohydrates (e.g. cellulose) as indicated by higher C:N and C:P ratios in mangrove organic matter. This is substantiated by a lower nutrient release from Bangrong mangrove sediments and suggests a faster turnover of N and P by nutrient deficient bacteria in the mangrove sediment. DIP was released during anoxic decomposition in Wadden Sea sediment, but was retained in Bangrong mangrove sediment. Analysis of phosphor-us fractions in Bangrong mangrove sediment revealed that added excess DIP was efficiently taken up by the sediment particles and primarily retrieved in the easily exchangeable and iron bound fractions. The studied mangrove forest sediment seems to be a phosphorus sink. (C) 2001 Academic Press.","10.1006/ecss.2000.0794","https://sysrev.com/p/117521/article/14333246","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034790940&doi=10.1006%2fecss.2000.0794&partnerID=40&md5=61921200e66d2a0d0054b7f35b8fb350"
"JOUR",14333248,"Glooschenko, W.A.; Capobianco, J.A.","1980","Geochemistry of a subarctic salt marsh environment","","10.1016/0025-3227(80)90103-6","https://sysrev.com/p/117521/article/14333248","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914895324&doi=10.1016%2f0025-3227%2880%2990103-6&partnerID=40&md5=7567490973b572d6304819ab22c8c521"
"JOUR",14333253,"NYMAN, JA; CROZIER, CR; DELAUNE, RD","1995","ROLES AND PATTERNS OF HURRICANE SEDIMENTATION IN AN ESTUARINE MARSH LANDSCAPE","The passage of hurricane Andrew across the Louisiana coastal zone in 1992 was used to study the effects of hurricane sedimentation on estuarine marshes. (1) The thickness and nutrient content of hurricane sediments, (2) the composition of hurricane sediments relative to pre-existing sediments, and (3) the relationship between hurricane sedimentation and small-scale heterogeneity in the emergent plant community were investigated. Vertical accretion resulting from the hurricane was 4-11 times greater than the long-term (30 year) annual rate. The hurricane sediments will be within the root zone of emergent vegetation for 35-50 years, depending on the local marsh vertical accretion rate. Element concentration, organic matter content, and texture of hurricane sediments varied over a wide area, which suggested that hurricane sediments did not originate from a common sediment pool. The concentration of most elements analysed did not differ between hurricane sediments and pre-existing sediments, which suggested that hurricane sediments originated primarily from the same local bays and lakes that provide material for other sedimentation events. Hurricane sediments were thicker in Juncus roemerianus stands than in surrounding Spartina alterniflora stands. Greater hurricane sedimentation in J. roemerianus stands was attributed to greater stem density there and may help maintain plant community heterogeneity if J. roemerianus is less flood-tolerant than S. alterniflora, as previous work suggests. Previous studies have noted the effect of environmental gradients on plant species distribution, but our data indicate that plant species can also generate different environmental conditions associated with their distribution.","10.1006/ecss.1995.0045","https://sysrev.com/p/117521/article/14333253",NA
