"","Source","Original_source","Core","Habitat_type","Country","State","Year_collected","Latitude","Longitude","accuracy_flag","accuracy_code","U_depth_m","L_depth_m","OC_perc","SOM_perc","BD_reported_g_cm3"
"13939","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.25,0.26,NA,14.7058823529412,0.178
"13940","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.26,0.27,NA,13.8996138996139,0.131
"13941","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.27,0.28,NA,17.2161172161172,0.145
"13942","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.28,0.29,NA,15.0837988826816,0.229
"13943","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.29,0.3,NA,16.2857142857143,0.221
"13944","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.03,0.04,NA,23.5807860262009,0.099
"13945","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.3,0.31,NA,20.7282913165266,0.208
"13946","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.31,0.32,NA,13.4955752212389,0.324
"13947","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.32,0.33,NA,12.289156626506,0.285
"13948","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.33,0.34,NA,13.3909287257019,0.335
"13949","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.34,0.35,NA,12.7717391304348,0.237
"13950","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.35,0.36,NA,12.9554655870445,0.365
"13951","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.36,0.37,NA,11.046511627907,0.385
"13952","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.37,0.38,NA,11.0497237569061,0.413
"13953","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.38,0.39,NA,10.9318996415771,0.429
"13954","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.39,0.4,NA,9.66386554621849,0.348
"13955","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.04,0.05,NA,19.0647482014388,0.151
"13956","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.4,0.41,NA,10.8778625954199,0.394
"13957","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.41,0.42,NA,6.84133915574964,0.557
"13958","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.42,0.43,NA,5.50335570469798,0.616
"13959","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.43,0.44,NA,5.14354066985646,0.71
"13960","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.44,0.45,NA,7.08263069139966,0.467
"13961","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.45,0.46,NA,7.17781402936377,0.484
"13962","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.46,0.47,NA,4.81586402266288,0.573
"13963","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.05,0.06,NA,19.6078431372549,0.128
"13964","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.06,0.07,NA,30.1960784313725,0.126
"13965","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.07,0.08,NA,23.5849056603774,0.085
"13966","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.08,0.09,NA,25.4385964912281,0.099
"13967","CCRCN","Thorne et al 2015","CB00","marsh","United States","Oregon",NA,43.3671750454126,-124.170057448825,"direct from dataset","1",0.09,0.1,NA,25.1028806584362,0.114
"13968","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0,0.01,NA,12.1387283236994,0.043
"13969","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.01,0.02,NA,15.3439153439153,0.06
"13970","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.1,0.11,NA,23.8805970149254,0.139
"13971","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.11,0.12,NA,18.1818181818182,0.091
"13972","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.12,0.13,NA,17.9661016949153,0.165
"13973","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.13,0.14,NA,15.2941176470588,0.125
"13974","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.14,0.15,NA,12.4620060790274,0.201
"13975","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.15,0.16,NA,9.05077262693158,0.324
"13976","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.16,0.17,NA,11.1627906976744,0.3
"13977","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.17,0.18,NA,15.4285714285714,0.22
"13978","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.18,0.19,NA,13.7426900584795,0.213
"13979","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.19,0.2,NA,13.7096774193548,0.243
"13980","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.02,0.03,NA,23.9669421487603,0.113
"13981","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.2,0.21,NA,11.0476190476191,0.395
"13982","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.21,0.22,NA,12.1359223300971,0.283
"13983","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.22,0.23,NA,13.1410256410256,0.183
"13984","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.23,0.24,NA,16.986301369863,0.235
"13985","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.24,0.25,NA,17.8470254957507,0.222
"13986","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.25,0.26,NA,21.8649517684887,0.181
"13987","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.26,0.27,NA,23.3898305084746,0.165
"13988","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.27,0.28,NA,21.3815789473684,0.176
"13989","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.28,0.29,NA,20.3804347826087,0.238
"13990","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.29,0.3,NA,16.7192429022082,0.187
"13991","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.03,0.04,NA,21.6814159292035,0.095
"13992","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.3,0.31,NA,16.8449197860963,0.244
"13993","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.31,0.32,NA,16.6107382550336,0.466
"13994","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.32,0.33,NA,16.9354838709677,0.243
"13995","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.33,0.34,NA,16.0558464223386,0.443
"13996","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.34,0.35,NA,13.5353535353535,0.365
"13997","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.35,0.36,NA,12.6200274348423,0.599
"13998","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.36,0.37,NA,12.2126436781609,0.566
"13999","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.37,0.38,NA,11.3636363636364,0.576
"14000","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.38,0.39,NA,13.3136094674556,0.548
"14001","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.39,0.4,NA,16.135881104034,0.342
"14002","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.04,0.05,NA,24.3697478991596,0.108
"14003","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.4,0.41,NA,16.4227642276423,0.485
"14004","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.41,0.42,NA,17.5799086757991,0.309
"14005","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.42,0.43,NA,17.7949709864603,0.386
"14006","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.43,0.44,NA,14.9671052631579,0.479
"14007","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.44,0.45,NA,16.195856873823,0.402
"14008","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.45,0.46,NA,16.4510166358595,0.411
"14009","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.46,0.47,NA,14.7110332749562,0.443
"14010","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.47,0.48,NA,12.1149897330595,0.359
"14011","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.05,0.06,NA,15.7635467980296,0.074
"14012","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.06,0.07,NA,19.4888178913738,0.183
"14013","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.07,0.08,NA,20.0819672131148,0.115
"14014","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.08,0.09,NA,17.3708920187793,0.084
"14015","CCRCN","Thorne et al 2015","CB03","marsh","United States","Oregon",NA,43.371021060848,-124.169946244524,"direct from dataset","1",0.09,0.1,NA,19.1489361702128,0.107
"14016","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0,0.01,NA,11.3924050632912,0.029
"14017","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.01,0.02,NA,18.3168316831683,0.075
"14018","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.1,0.11,NA,13.3093525179856,0.151
"14019","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.11,0.12,NA,15.5642023346303,0.129
"14020","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.12,0.13,NA,14.2241379310345,0.104
"14021","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.13,0.14,NA,13.5265700483092,0.077
"14022","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.14,0.15,NA,12.5,0.087
"14023","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.15,0.16,NA,14.9377593360996,0.111
"14024","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.16,0.17,NA,16.2264150943396,0.135
"14025","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.17,0.18,NA,9.09090909090908,0.071
"14026","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.18,0.19,NA,10.958904109589,0.09
"14027","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.19,0.2,NA,NA,0.153
"14028","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.02,0.03,NA,11.4130434782609,0.055
"14029","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.2,0.21,NA,18.2608695652174,0.103
"14030","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.21,0.22,NA,17.5373134328358,0.141
"14031","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.22,0.23,NA,15.8671586715867,0.142
"14032","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.23,0.24,NA,NA,0.127
"14033","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.24,0.25,NA,15.7894736842105,0.157
"14034","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.25,0.26,NA,14.6245059288538,0.124
"14035","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.26,0.27,NA,11.4369501466276,0.212
"14036","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.27,0.28,NA,12.280701754386,0.216
"14037","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.28,0.29,NA,12.7329192546584,0.194
"14038","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.29,0.3,NA,15.987460815047,0.19
"14039","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.03,0.04,NA,14.3589743589744,0.067
"14040","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.3,0.31,NA,NA,0.287
"14041","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.31,0.32,NA,NA,0.477
"14042","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.32,0.33,NA,14.6685472496474,0.581
"14043","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.33,0.34,NA,8.26010544815466,0.44
"14044","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.34,0.35,NA,9.09090909090908,0.533
"14045","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.35,0.36,NA,10.3734439834025,0.352
"14046","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.36,0.37,NA,10.8187134502924,0.213
"14047","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.37,0.38,NA,11.2149532710281,0.299
"14048","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.38,0.39,NA,10.5978260869565,0.239
"14049","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.39,0.4,NA,11.2462006079027,0.201
"14050","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.04,0.05,NA,15.979381443299,0.065
"14051","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.4,0.41,NA,12.3076923076923,0.196
"14052","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.41,0.42,NA,NA,0.249
"14053","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.42,0.43,NA,11.0416666666667,0.353
"14054","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.43,0.44,NA,9.62264150943396,0.401
"14055","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.44,0.45,NA,11.3247863247863,0.341
"14056","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.45,0.46,NA,NA,0.308
"14057","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.46,0.47,NA,NA,0.151
"14058","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.05,0.06,NA,18.7793427230047,0.085
"14059","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.06,0.07,NA,19.1235059760956,0.123
"14060","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.07,0.08,NA,16.8032786885246,0.116
"14061","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.08,0.09,NA,16.5413533834586,0.137
"14062","CCRCN","Thorne et al 2015","CB06","marsh","United States","Oregon",NA,43.373872455054,-124.173753530021,"direct from dataset","1",0.09,0.1,NA,13.8983050847458,0.167
"14063","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0,0.01,NA,12.7906976744186,0.044
"14064","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.01,0.02,NA,20,0.107
"14065","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.1,0.11,NA,3.41409691629957,0.78
"14066","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.11,0.12,NA,2.80673616680033,1.125
"14067","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.12,0.13,NA,2.92134831460675,0.764
"14068","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.13,0.14,NA,2.33918128654972,0.727
"14069","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.14,0.15,NA,2.35457063711911,0.598
"14070","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.15,0.16,NA,2.43243243243244,0.983
"14071","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.16,0.17,NA,5.4726368159204,0.677
"14072","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.17,0.18,NA,4.10256410256412,0.851
"14073","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.18,0.19,NA,3.4715525554484,0.911
"14074","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.19,0.2,NA,3.38235294117646,1.236
"14075","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.02,0.03,NA,19.434628975265,0.154
"14076","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.2,0.21,NA,2.57466529351184,0.844
"14077","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.21,0.22,NA,2.05479452054796,0.895
"14078","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.22,0.23,NA,1.56695156695156,1.278
"14079","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.23,0.24,NA,1.4014014014014,0.873
"14080","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.24,0.25,NA,3.13339301700985,0.989
"14081","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.25,0.26,NA,2.83842794759825,1.249
"14082","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.26,0.27,NA,1.68350168350169,1.061
"14083","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.27,0.28,NA,1.39194139194139,1.239
"14084","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.28,0.29,NA,1.43843498273878,1.609
"14085","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.29,0.3,NA,0.891719745222915,1.443
"14086","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.03,0.04,NA,16.1538461538461,0.13
"14087","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.3,0.31,NA,1.0498687664042,1.397
"14088","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.31,0.32,NA,1.21852152721364,1.107
"14089","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.32,0.33,NA,3.125,0.992
"14090","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.33,0.34,NA,3.96600566572238,0.936
"14091","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.34,0.35,NA,4.91452991452991,0.809
"14092","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.35,0.36,NA,4.27010923535252,0.884
"14093","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.36,0.37,NA,2.67618198037466,0.996
"14094","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.37,0.38,NA,4.20168067226892,0.829
"14095","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.38,0.39,NA,2.5987525987526,0.839
"14096","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.39,0.4,NA,1.57289776164549,1.526
"14097","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.04,0.05,NA,7.4074074074074,0.387
"14098","CCRCN","Thorne et al 2015","GH01","marsh","United States","Washington",NA,46.9788170605267,-123.927968377555,"direct from dataset","1",0.4,0.41,NA,1.20240480961925,1.37
